name,user_id,verified,username,location,created_at,possibly_sensitive,lang,tweet_id,edit_history_tweet_ids,source,text,type,geo.coordinates.type,geo.coordinates.coordinates
LASBROMAS JAVI,2419658616,False,LASBROMASJAVI,,2022-11-16 20:53:25+00:00,False,es,1592984206866513920,['1592984206866513920'],Twitter for Android,Como me encanta @TVAztecaEsports por qué ellos si hablan lo que es Herrera dió asistencia pero no hizo buen partido y en la televisora de la estrella no dejan de chupársela a HH  #SeleccionMexicana #SeamosHéroes,,,
foxdeportes.eth,195947234,True,FOXDeportes,,2022-11-16 20:52:53+00:00,False,es,1592984071822798848,['1592984071822798848'],Twitter for iPhone,"#Qatar 
#MundialQatar2022 
#SeleccionMexicana 
Así yo merengues el próximo martes 
😝😝 https://t.co/QotRvKUPgg",,,
Unanimo Deportes,1080905870811324416,False,UnanimoDeportes,"Miami, FL",2022-11-16 20:52:24+00:00,False,es,1592983950414467072,['1592983950414467072'],Twitter Web App,"Hay nerviosismo en la defensa, más que nada cuando hay presión cerca de la porteria.

Contra Lewandoski y la temible delantera argentina esto puede ser fatal. Algo como lo ocurrido en el México vs Argentina de Sudafrica 2010.

#MéxicoDeMiVida #SelecciónMexicana",,,
APG Vargas,1518354737590120449,False,ACVargas1710,,2022-11-16 20:52:08+00:00,False,es,1592983882332536832,['1592983882332536832'],Twitter for iPhone,"¡APARECIÓ VEGAA!🤩🔥

Al minuto 60’ Alexis Vega cerró la pinza para poner el 1-1 en el partido amistoso entre México y Suecia. El actual jugador de Chivas se está ganando su lugar como titular y hoy no se esconde.

GRANDE ALEXIS.😍

#alexisvega #seleccionmexicana  #Qatar2022 https://t.co/vTLXSUFlyo",,,
Vamos Azul,194217386,True,VamosCAzul,México,2022-11-16 20:52:04+00:00,False,es,1592983864108257281,['1592983864108257281'],Twitter for Android,"Disponibles Jerseys Selección 🇲🇽
✨Premium✨ Importada 1:1

🚩 Ya se viene el #MundialQatar2022 amig@s. Ponte la Verde. 🇲🇽 

🚩 La #SeleccionMexicana jugará sus 3 partidos con la playera Verde #MundialQatar2022 🏟

 #Qatar2022 
👨🏻‍🦱 $450
🙎🏻‍♀️ $420

Hago envíos a todo el país. https://t.co/E7LqjeUqKx",,,
Futadictos,1249129649528901632,False,futadictosmx,"Chilapa de Álvarez, Gro",2022-11-16 20:51:46+00:00,False,es,1592983791039307776,['1592983791039307776'],Twitter for Android,"Raul "" el  rengo ""  Jiménez,  viendo como todos corren en el Gol .

#SeleccionMexicana  #SeamosHéroes",,,
Los vasos no se lavan solos,970541274901102593,False,Wewevega,Tijuana,2022-11-16 20:51:41+00:00,False,es,1592983769711271936,['1592983769711271936'],Twitter for iPhone,"Don Héctor Herrera. Nadie tiene su pie y su visión de campo. El mejor medio en la historia del país, le guste a quien le guste. #MexicoVsSuecia #SeleccionMexicana #Qatar2022",,,
SoccerBets⚽️,939381612969713665,False,SoccerParlays,México,2022-11-16 20:51:41+00:00,False,es,1592983768247459841,['1592983768247459841'],Twitter for iPhone,"3 CAMBIOS🚨

Moreno por Johan
Montes por Araujo
Herrera por Romo
 
#SeleccionMexicana #Mexico #Qatar2022 #WorldcupQatar2022",,,
Factor Cu4tro,406671623,False,factorcu4tro,Ciudad de México ,2022-11-16 20:50:55+00:00,False,es,1592983577117233152,['1592983577117233152'],Twitter for iPhone,"Golazo de Alexis Vega.🔥⚽️

El futbolista de Chivas 🐐 empata el encuentro.🏟

#SelecciónMexicana #Qatar2022 https://t.co/Q3eoeY9ZYD",quoted,,
Deportrece,765637819955937280,False,Deportrece,México,2022-11-16 20:50:02+00:00,False,es,1592983352466112512,['1592983352466112512'],Twitter for iPhone,"#SeleccionMexicana descontrol en la defensa de México, no han quien mandé ahí.. la media cancha ni se nota, quien está en la media cancha???",,,
Barras_Mexicanas,1428516414579744772,False,MexicanasBarras,,2022-11-16 20:49:58+00:00,False,es,1592983337110753280,['1592983337110753280'],Twitter for Android,"El rival no es Suecia, el rival es el Tata Martino.

#SeleccionMexicana",,,
Uriel Campos,1541587186788642816,False,UriSports100,,2022-11-16 20:49:46+00:00,False,es,1592983288641163265,['1592983288641163265'],Twitter for Android,"Vega eres una verdolaga! El mejor jugador de la selección mexicana
México 1 - 1 Suecia
#SeamosHéroes
#SeleccionMexicana
#AztecaDeportes",,,
@TODUPNews,2453177977,False,TODUPNews,"Monterrey, Nuevo León, México",2022-11-16 20:49:36+00:00,False,es,1592983244042928129,['1592983244042928129'],Twitter Media Studio,"¡Goool de Suecia! 🇸🇪

Marcus Rohdén abre el marcador.

#MásAcciónMásDiversión

@calientesports te presenta las mejores jugadas mientras apuestas y ganas  https://t.co/UvZD9h2QI6 en #SelecciónMexicana

#MéxicovsSuecia
#SeamosHéroes

🔴 EN VIVO: https://t.co/9skygrX9NR https://t.co/4vol0AVfpS",,,
SDP Deportes,1004519160867688448,False,sdpdeporte,Ciudad de México,2022-11-16 20:49:20+00:00,False,es,1592983176309506048,['1592983176309506048'],Twitter Web App,"Contundencia de Alexis Vega frente a una porteria sin defensas. Algo que parecía que faltaba en la primera parte, hay esperanza.

#SeleccionMexicana #MexicoVsSuecia https://t.co/o9njuc8nvU",quoted,,
Radio Zócalo Noticias,219342782,False,Radio_Zocalo,México,2022-11-16 20:49:05+00:00,False,fr,1592983114338689025,['1592983114338689025'],Twitter for Android,"G⚽⚽⚽⚽⚽⚽L de @Alexis_Vega9!!!! 🔥🔥🔥

#SeleccionMexicana",,,
Super Channel 12,3254924130,False,SuperChannel_12,Piedras Negras,2022-11-16 20:49:01+00:00,False,es,1592983098488414208,['1592983098488414208'],Twitter for iPhone,"Partido de preparación o molero o como quieran llamarle pero de pena lo de Héctor Herrera y Héctor Moreno, que pedazo de jugador Luis Chávez!!!!
#SeleccionMexicana",,,
J.Vicente Zazueta A.,1805393437,False,Vic_Zazux,"Sonora, México",2022-11-16 20:48:57+00:00,False,es,1592983082457780224,['1592983082457780224'],Twitter for Android,"Vega es de lo más rescatable de la #SeleccionMexicana. Lástima que no se le da el protagonismo, peso e importancia que tiene en Chivas.",,,
Mʌligno ©,296613379,False,Maliigno86, México,2022-11-16 20:48:16+00:00,False,es,1592982910118035456,['1592982910118035456'],Twitter for Android,El único que hace algo alexis vega y 10 más #SeleccionMexicana,,,
AndonyGarciaRojas,1029727248415215616,False,AndonyGRM,,2022-11-16 20:48:14+00:00,False,es,1592982903180623873,['1592982903180623873'],Twitter for iPhone,Alexis Vega y Luis Chávez lo único rescatable de Mexico… #Qatar2022 #SeleccionMexicana #mexicovssuecia,,,
Top Deportes,1547726202839785473,False,TopDeportes10,,2022-11-16 20:47:54+00:00,False,es,1592982818946269186,['1592982818946269186'],Twitter for Android,"Otra Vez el anciano de Moreno cagandola en la defensa
México 0 - 1 Suecia
#SeamosHéroes
#SeleccionMexicana",,,
Killer MBappé,1012769795245203456,False,KMbapee,Francia,2022-11-16 20:47:49+00:00,False,es,1592982794447134720,['1592982794447134720'],Twitter Web App,"59 | Gooooooooooool de mexicooooooo
Alexis vega aprovecho una buena jugada y la seleccion empata en girona
#SeleccionMexicana 1 - 1 #Suecia 
#Qatar2022",,,
Bolavip México,1908739764,True,BolavipMex,México,2022-11-16 20:47:37+00:00,False,es,1592982745290244096,['1592982745290244096'],Twitter for iPhone,"💥 A pesar del buen juego de México 🇲🇽 , la selección de Suecia 🇸🇪 se adelanta en Girona.🏟⚽️

#SelecciónMexicana #Qatar2022 https://t.co/Oa3j0puzGP",quoted,,
SoyReferee,3015478162,True,SoyReferee,Ciudad de México,2022-11-16 20:47:20+00:00,False,es,1592982675736133632,['1592982675736133632'],Twitter Web App,"México empata el partido. Gol de Alexis Vega. #SelecciónMexicana #SeleccióndeSuecia #Qatar #JustaMundialista   
#RBA",,,
Adriano,69957167,False,yosoyadrian,Mexico,2022-11-16 20:46:50+00:00,False,es,1592982547830820865,['1592982547830820865'],Twitter Web App,"El momento correcto de colocar este meme ha llegado 🥲

*México llegando al mundial* #rauljimenez #SeleccionMexicana https://t.co/ug6IlloBYd",,,
Carlos Ramon Miranda,1543397159776690178,False,CarlosR33394742,,2022-11-16 20:46:11+00:00,False,es,1592982384454303745,['1592982384454303745'],Twitter for Android,"Mis compañeros de trabajo ahorita...
#SeleccionMexicana #FutAzteca https://t.co/hit89qFukx",,,
La Octava Sports,3236435331,False,laoctavasports,,2022-11-16 20:45:51+00:00,False,es,1592982302594052097,['1592982302594052097'],Twitter Web App,@Faitelson_ESPN Solo los tontos creen que la #SeleccionMexicana tiene algo de nivel como para competir por el cuarto partido.,replied_to,,
TV Azteca Deportes,40131441,True,AztecaDeportes,México,2022-11-16 20:45:42+00:00,False,es,1592982264400740352,['1592982264400740352'],Twitter for iPhone,Desempolve mi colección de latas y me encontré esta joya. @LRZague @CHermosillo27 @ramon7ramirez @pavelpardo8  @emperadorsuarez @cuauhtemocb10 @GarciaPosti @betogarciaaspe8 @AztecaDeportes  @martinolimx @medranoazteca #COCACOLA #SeleccionMexicana https://t.co/WywOFhAqik,,,
Linea Deportiva,1427636885799804931,False,NacionDMX,México,2022-11-16 20:45:20+00:00,False,es,1592982171719184385,['1592982171719184385'],Twitter for iPhone,"Gallardo con un horrible error no corriendo a cubrir.

Raul no corre al 100 % 

Moreno es muy lento.

#SeleccionMexicana #Mexico #Qatar2022",,,
Mark Duarte,95747410,False,mark2386,México D.F,2022-11-16 20:45:19+00:00,False,es,1592982166887354368,['1592982166887354368'],Twitter for iPhone,"La edad le pesa demasiado a Hector Moreno, gran jugador pero ya no da para más en este tipo de competiciones!
#SeleccionMexicana",,,
Don Maclovio,1590476622322360320,False,MexicanoLight,Ciudad de México ,2022-11-16 20:44:51+00:00,False,es,1592982050965196801,['1592982050965196801'],Twitter for iPhone,Esos son los que van al #MundialQatar2022 #SeleccionMexicana contra Suecia. Bárbaros. 😒,,,
DesdeLaBanca,1493777803149414400,False,DesdeLaBancaByG,,2022-11-16 20:44:46+00:00,False,es,1592982028022341632,['1592982028022341632'],Twitter for Android,"Herrera, Antuna y Moreno, no pueden ser titulares y tal vez, ni cambio ! 

#SeleccionMexicana 
@miseleccionmx",,,
Fer Leal,86135714,False,licfer_lealm,Tampico,2022-11-16 20:44:33+00:00,False,es,1592981975622897664,['1592981975622897664'],Twitter for iPhone,"Que pedo con el tata, no se da cuenta que el error defensivo es por poner a hector herrera en vez de Edson Alvarez ptm #SeleccionMexicana",,,
ArturOficialSports,1555542853924691968,False,arturo_sports,,2022-11-16 20:44:31+00:00,False,es,1592981965262950402,['1592981965262950402'],Twitter for Android,"Herrera y Moreno expuestos en el gol de los suecos, ojo que Svanverg juega en el Wolfsburg no en la MLS.
#Mexico #SeleccionMexicana #Suecia",,,
Diario la Verdad,2732090972,False,La_VerdadSonora,"Hermosillo, Sonora",2022-11-16 20:44:22+00:00,False,es,1592981929347121152,['1592981929347121152'],Twitter Web App,"Y de nuevo le ganan la espalda a Gallardo. Por eso Arteaga debe ser titular.

#SeleccionMexicana",,,
Gallo del Gallinero ,95988423,False,AgustinLoTr,,2022-11-16 20:43:00+00:00,False,es,1592981585175130112,['1592981585175130112'],Twitter for iPhone,El tritanic se hunde #SeleccionMexicana,,,
C🏋️‍♂️🅾️🏀R😷L〰️E🎧O🔮N🎬E,1125919864164634624,False,corleone_ciro,San Miguel de Allende,2022-11-16 20:42:32+00:00,False,es,1592981465129967616,['1592981465129967616'],Twitter for Android,xd les dije jaja #Qatar2022 #SeleccionMexicana https://t.co/6UStmSSbU2,quoted,,
TVC Deportes,54989438,True,TVCDeportes,Más de 1000 ciudades de México,2022-11-16 20:42:13+00:00,False,es,1592981386134425600,['1592981386134425600'],Twitter Web App,"54 | Gol de suecia
#SeleccionMexicana 0 - 1 #Suecia 
#Qatar2022",,,
jona-dfds (タタン),1542115500,False,jonaDfds,"Fort Worth, Texas",2022-11-16 20:41:28+00:00,False,es,1592981196816154624,['1592981196816154624'],Twitter Web App,"53 | Palooooo
chavez tenia el primero, pero el disparo fue muy suave
seguimos igual
#SeleccionMexicana 0 - 0 #Suecia 
#Qatar2022",,,
Soy Futbol,1483956137481363457,False,_SoyFutbol_,,2022-11-16 20:40:00+00:00,False,es,1592980828296024065,['1592980828296024065'],Twitter Web App,"Empieza la 𝐜𝐮𝐞𝐧𝐭𝐚 𝐫𝐞𝐠𝐫𝐞𝐬𝐢𝐯𝐚 𝐫𝐮𝐦𝐛𝐨 𝐚 #Qatar2022 

𝐒𝐚𝐥𝐨́𝐧 𝐃𝐞𝐩𝐨𝐫𝐭𝐞 𝐪𝐮𝐢𝐞𝐫𝐞 𝐢𝐧𝐯𝐢𝐭𝐚𝐫𝐭𝐞 𝐚 𝐜𝐨𝐧𝐨𝐜𝐞𝐫 𝐥𝐨𝐬  𝐮𝐧𝐢𝐟𝐨𝐫𝐦𝐞𝐬 que ha usado la selección mexicana⚽️

#selecciónmexicana #dondeircdmx #lugaresporconocer https://t.co/WV5CLvE5A0",,,
SPORTSYES,349361101,False,SportsYes100,México.,2022-11-16 20:38:14+00:00,False,es,1592980385285439488,['1592980385285439488'],Twitter for Android,"! Chale !Ya me dieron ganas de llorar! ! ¡ Tengo miedo! ¡ Tengo Miedo!  #ArgentinaVsMexico
#SeleccionMexicana #SeleccionArgentina https://t.co/AkBvLyaqHG https://t.co/lhUgi0JX2M",quoted,,
XEU Deportes,1461820565472231424,False,xeudeportesmx,"Veracruz, México",2022-11-16 20:38:14+00:00,False,es,1592980384362696704,['1592980384362696704'],Twitter for iPhone,"Personajes que tienen que agarrar a la #SelecciónMexicana después del mundial. 

Empiezo yo: https://t.co/utuSonJ247",,,
JP Gómez,1197921350318526464,False,goaliesmx,"Santander, España. ",2022-11-16 20:37:17+00:00,False,es,1592980147291844609,['1592980147291844609'],Twitter for Android,"¡Fuera Tata Martino!

#SeleccionMexicana",,,
El pirujo,703078176944103424,False,El_Mariachiludo,Ocotlán,2022-11-16 20:36:24+00:00,False,qme,1592979924272365568,['1592979924272365568'],Twitter for Android,"@Faitelson_ESPN #TengoMiedo
#PincheCoraje
#ArgentinaVsMexico
#SeleccionMexicana https://t.co/jiNKIA1QS3",replied_to,,
Soccer Bar,1484285647699460102,False,thesoccerbar,"Miami, FL",2022-11-16 20:35:23+00:00,False,es,1592979668004921344,['1592979668004921344'],Twitter for iPhone,"77 días tuvieron que pasar para que Raul Jiménez volviera a pisar una cancha de fútbol.

Desde el 31 de agosto no lo hacía. A CUATRO días del debut mundialista de la #SeleccionMexicana vs Polonia es que regresó a la actividad.

#Qatar #QatarWorldCup2022 https://t.co/NPWvQq4A2T",,,
CANCHA,31578131,True,reformacancha,Ciudad de México,2022-11-16 20:34:54+00:00,False,qme,1592979545963233280,['1592979545963233280'],Twitter for Android,"@fifaworldcup_es @miseleccionmx #TengoMiedo
#PincheCoraje
#SeleccionMexicana https://t.co/bTKYDZPfhY",replied_to,,
Periódico e-consulta,25695532,True,e_consulta,"Puebla, México",2022-11-16 20:34:53+00:00,False,es,1592979540930093057,['1592979540930093057'],Twitter for iPhone,"77 días sin jugar y aún así está en el mundial… 
#MundialQatar2022 #SeleccionMexicana",,,
VANRUB,780623702303977472,False,vanrubmx,,2022-11-16 20:34:36+00:00,False,es,1592979470842929152,['1592979470842929152'],Twitter for iPhone,#SeleccionMexicana #HenryMartin #SeamosHeroes TV Azteca @AztecaDeportes @HenryMartinM https://t.co/ahxYbxjyLt,,,
Danny Kotegawa,1124180885153173505,False,DKotegawa,"Salina Cruz, Oaxaca",2022-11-16 20:34:30+00:00,False,es,1592979445958463488,['1592979445958463488'],Twitter Web App,"Raúl Jiménez entró a la cancha en lugar de Henry Martin. #RaúlJiménez  #SelecciónMexicana #SeleccióndeSuecia #Qatar #JustaMundialista   
#RBA",,,
LASBROMAS JAVI,2419658616,False,LASBROMASJAVI,,2022-11-16 20:33:31+00:00,False,es,1592979198704226304,['1592979198704226304'],Twitter Web App,Ya entro el dinosaurio #SeleccionMexicana,,,
foxdeportes.eth,195947234,True,FOXDeportes,,2022-11-16 20:33:20+00:00,False,es,1592979153309294592,['1592979153309294592'],Twitter for Android,"Pregunta seria, ¿a qué juega la ""súper selección"" del ""Tata"" Martino?

#SeleccionMexicana #Mexico",,,
Unanimo Deportes,1080905870811324416,False,UnanimoDeportes,"Miami, FL",2022-11-16 20:32:16+00:00,False,es,1592978883980034048,['1592978883980034048'],Twitter Web App,"Comenzó el segundo tiempo del partido amistoso en el que México y Suecia empatan sin goles, que se disputa en el estadio Municipal de Montilivi en Girona, España.  #SelecciónMexicana #SeleccióndeSuecia #Qatar #JustaMundialista   
#RBA",,,
APG Vargas,1518354737590120449,False,ACVargas1710,,2022-11-16 20:30:07+00:00,False,qme,1592978343305293824,['1592978343305293824'],Twitter for Android,@ChumelTorres #TengoMiedo #SeleccionMexicana https://t.co/x5HtRrU5fK,replied_to,,
Vamos Azul,194217386,True,VamosCAzul,México,2022-11-16 20:30:02+00:00,False,es,1592978319548375040,['1592978319548375040'],elsiglo.mx,"México vs Suecia: partido amistoso rumbo a Qatar 2022

#meta #deportes #SelecciónMexicana https://t.co/FR6gDIa4hC",,,
Futadictos,1249129649528901632,False,futadictosmx,"Chilapa de Álvarez, Gro",2022-11-16 20:30:00+00:00,False,es,1592978312439242755,['1592978312439242755'],Twitter Web App,"Empieza la 𝐜𝐮𝐞𝐧𝐭𝐚 𝐫𝐞𝐠𝐫𝐞𝐬𝐢𝐯𝐚 𝐫𝐮𝐦𝐛𝐨 𝐚 #Qatar2022 

𝐒𝐚𝐥𝐨́𝐧 𝐃𝐞𝐩𝐨𝐫𝐭𝐞 𝐪𝐮𝐢𝐞𝐫𝐞 𝐢𝐧𝐯𝐢𝐭𝐚𝐫𝐭𝐞 𝐚 𝐜𝐨𝐧𝐨𝐜𝐞𝐫 𝐥𝐨𝐬  𝐮𝐧𝐢𝐟𝐨𝐫𝐦𝐞𝐬 que ha usado la selección mexicana⚽️

#selecciónmexicana #dondeircdmx #lugaresporconocer https://t.co/KPcAeI9hc4",,,
Los vasos no se lavan solos,970541274901102593,False,Wewevega,Tijuana,2022-11-16 20:30:00+00:00,False,fr,1592978311893831680,['1592978311893831680'],Twitter Web App,"Récord #SeleccionFrancia.⚽️

#Qatar2022 #QatarWorldCup2022 #wordcup2022 #CopadoMundo #MundialQatar2022 #Mundial2022 #futbol #soccer #Curiosidades #SeleccionMexicana #Mundial https://t.co/RsffrgER1v",,,
SoccerBets⚽️,939381612969713665,False,SoccerParlays,México,2022-11-16 20:28:45+00:00,False,es,1592977999456276480,['1592977999456276480'],Twitter for Android,"Aún no me recupero @Faitelson_ESPN 
#Mexico
#tengoMiedo
#SeleccionMexicana 
#SeleccionMexicana 
#Messi
#Qatar2022 
#GRAMMYs https://t.co/XebaOpEqWK",,,
Factor Cu4tro,406671623,False,factorcu4tro,Ciudad de México ,2022-11-16 20:28:10+00:00,False,es,1592977849421803520,['1592977849421803520'],Twitter for iPhone,"No se le puede hacer partido a #Suecia a 7 días del debut de @miseleccionmx en #Qatar2022 
Madre mía, apiádate de nosotros! #SeleccionMexicana",,,
Deportrece,765637819955937280,False,Deportrece,México,2022-11-16 20:28:04+00:00,False,es,1592977825803685889,['1592977825803685889'],Twitter for Android,@SoySimpsonito Los Simpson predijeron los emocionantes partidos de la #SeleccionMexicana. https://t.co/UGILxsNJS9,replied_to,,
Barras_Mexicanas,1428516414579744772,False,MexicanasBarras,,2022-11-16 20:26:36+00:00,False,es,1592977458428796928,['1592977458428796928'],Twitter Web App,A suecia le bastaron 10 minutos para poner en ridículo a la #SeleccionMexicana y sin hacer mucho. https://t.co/XsWPHbS4sW,,,
Uriel Campos,1541587186788642816,False,UriSports100,,2022-11-16 20:25:43+00:00,False,qme,1592977235467980800,['1592977235467980800'],Twitter for Android,"@Faitelson_ESPN 
#NoFuePenal
#PincheCoraje
#SeleccionMexicana 
#Mexico
#tengoMiedo
#Argentina
#Messi
#SeleccionArgentina 
@betgenuinecom 
#Qatar2022 https://t.co/qpxNXcfekX",,,
@TODUPNews,2453177977,False,TODUPNews,"Monterrey, Nuevo León, México",2022-11-16 20:25:11+00:00,False,es,1592977102000693248,['1592977102000693248'],Twitter Web App,"Selección Mexicana: Christian Martinoli 'se roba el show' en el México vs Suecia
#Martinoli #SeleccionMexicana #MexicovsSuecia #Qatar2022 #MundialQatar #TVAzteca  https://t.co/dX9ik325EA",,,
SDP Deportes,1004519160867688448,False,sdpdeporte,Ciudad de México,2022-11-16 20:23:44+00:00,False,es,1592976736597463043,['1592976736597463043'],Twitter for iPhone,"El problema con Raúl Jiménez no es que se recupere físicamente, el problema es que aún estando al 100% en la selección, no ha sido factor desde hace mucho tiempo.       #Qatar2022 #SeleccionMexicana https://t.co/5MdaY9lmwp",,,
Radio Zócalo Noticias,219342782,False,Radio_Zocalo,México,2022-11-16 20:21:29+00:00,False,es,1592976170630647809,['1592976170630647809'],Twitter for Android,Imagínate que pierda #SeleccionMexicana antes de empezar el mundial 🤣🤣🤣,,,
Super Channel 12,3254924130,False,SuperChannel_12,Piedras Negras,2022-11-16 20:20:30+00:00,False,es,1592975920083918848,['1592975920083918848'],Twitter for iPhone,"MEDIO TIEMPO ⏱ 

#México 🇲🇽 0-0 🇸🇪 #Suecia

#futbol #football #seleccionmexicana #amistosointernacional https://t.co/MpX9PDZCpW",,,
J.Vicente Zazueta A.,1805393437,False,Vic_Zazux,"Sonora, México",2022-11-16 20:19:48+00:00,False,es,1592975746670395392,['1592975746670395392'],Twitter for Android,"¡NOS VAMOS AL MEDIO TIEMPO!😥

Sin goles nos vamos al descanso en el último partido de México rumbo al mundial.

México 🇲🇽 0-0 🇸🇪 Suecia

#seleccionmexicana #miseleccionmx https://t.co/h2VfIzWRsu",,,
Mʌligno ©,296613379,False,Maliigno86, México,2022-11-16 20:19:08+00:00,False,es,1592975577937739777,['1592975577937739777'],Twitter for iPhone,Por favor  ya duerman al hdspmd de el Tata #fueratata #SeleccionMexicana,,,
AndonyGarciaRojas,1029727248415215616,False,AndonyGRM,,2022-11-16 20:19:02+00:00,False,es,1592975552302190592,['1592975552302190592'],Twitter for Android,"SE ACABA El PRIMER TIEMPO SIN GOLES🇲🇽⚽

El equipo mexicano ha tenido oportunidades que se han desaprovechado, sin embargo la defensiva tambien se ha visto un poco debil en los momentos donde Suecia va a la ofensiva...

¿Como crees que acabe el partido? ⚽

 #seleccionmexicana https://t.co/HMvSBVv9Th",,,
Top Deportes,1547726202839785473,False,TopDeportes10,,2022-11-16 20:18:35+00:00,False,es,1592975440049995776,['1592975440049995776'],Twitter Media Studio,"¡Qué cerca, Antuna!

El balón para por arriba del travesaño.

#MásAcciónMásDiversión

@calientesports te presenta las mejores jugadas mientras apuestas y ganas  https://t.co/UvZD9hkZWe en #SelecciónMexicana

#MéxicovsSuecia
#SeamosHéroes

🔴 EN VIVO: https://t.co/9skygsfj1Z https://t.co/apb6hHTqPQ",,,
Killer MBappé,1012769795245203456,False,KMbapee,Francia,2022-11-16 20:17:48+00:00,False,es,1592975243680698369,['1592975243680698369'],Twitter for Android,"https://t.co/Am9viF957I

BAROJAX - MEXICANOS AL GRITO DE GOL 
#Qatar2022 #QatarWorldCup2022 #Mexico #SeleccionMexicana #WorldCup2022 #Qatar 
🔥⚽️🔥⚽️",,,
La bitácora del Fantasy,320016873,False,BitacoraFantasy,,2022-11-16 20:17:30+00:00,False,es,1592975168871464961,['1592975168871464961'],Twitter for iPhone,"El 10 de México Alexis Vega jajaja, ese es el nivel. #SeleccionMexicana",,,
TVC Deportes,54989438,True,TVCDeportes,Más de 1000 ciudades de México,2022-11-16 20:17:27+00:00,False,es,1592975154224955392,['1592975154224955392'],Twitter for Android,"@miseleccionmx para eso llevaron a Henry muertin desaparecido,gallardo un pendejo,muerto herrera igual muletas jimenez ni lo ponen jajaja la peor selección #SeleccionMexicana",,,
Fulbox,1145017701808709633,False,fulboxOficial,,2022-11-16 20:17:26+00:00,False,es,1592975148743028737,['1592975148743028737'],Twitter for Android,Los números de las playeras de la #SeleccionMexicana se supone que son serpientes o por que traen colmillitos?,,,
Zona FUT Oficial,1004422180979920896,False,ZonaFUT1,México,2022-11-16 20:16:37+00:00,False,es,1592974943847084032,['1592974943847084032'],Twitter Web App,"MEDIO TIEMPO EN GIRONA
la seleccion esta empatando, en momentos suecia iguala y mete a los nuestros en el area, antuna tuvo el primero pero el travesaño lo impidio
#SeleccionMexicana 0 - 0 #Suecia 
#Qatar2022",,,
Deportrece,765637819955937280,False,Deportrece,México,2022-11-16 20:16:36+00:00,False,es,1592974940692566016,['1592974940692566016'],Twitter Media Studio,"Remate de Rodríguez que se queda en las manos del arquero.

#MásAcciónMásDiversión

@calientesports te presenta las mejores jugadas mientras apuestas y ganas  https://t.co/UvZD9h2QI6 en #SelecciónMexicana

#MéxicovsSuecia
#SeamosHéroes

🔴 EN VIVO: https://t.co/9skygrX9NR https://t.co/v27HYrB5i7",,,
Podium Deportes,860007973199814656,False,Podium_Deportes,México,2022-11-16 20:15:52+00:00,False,es,1592974755551858689,['1592974755551858689'],Twitter for Android,"Chávez es una grata sorpresa en esta #SeleccionMexicana
#Mexico vs #Suecia",,,
Luis Camacho,2821854285,False,luiscamacho11,CDMX,2022-11-16 20:15:34+00:00,False,es,1592974681279451137,['1592974681279451137'],Twitter Web App,"Finalizó el primer tiempo del partido amistoso entre México y Suecia que se mantiene empatado sin goles.  #SelecciónMexicana #SeleccióndeSuecia #Qatar #JustaMundialista   

#RBA",,,
Soy Futbol,1483956137481363457,False,_SoyFutbol_,,2022-11-16 20:15:27+00:00,False,es,1592974650031493120,['1592974650031493120'],Twitter for Android,"Mi esposa hace 4 años @Faitelson_ESPN
#SeleccionMexicana
#SeleccionArgentina
#QatarWorldCup2022
#Mexico
#PincheCoraje
#Noerapenal 

@BullyingFutbol

https://t.co/szNumIy7A0",,,
Karlo Van Torres Vainstaiger,137714818,False,Mexcal1977,Donde el trabajo me lleve,2022-11-16 20:15:17+00:00,False,es,1592974609317761024,['1592974609317761024'],Twitter for Android,"Da terror ver a la #SeleccionMexicana atacar felizmente y con balón controlado, cuando tiene una defensa tan débil y un portero que no sabe jugar con los pies.",,,
W Deportes,3235494176,True,deportesWRADIO,Tlalpan 3000,2022-11-16 20:14:11+00:00,False,es,1592974330237181952,['1592974330237181952'],Twitter for iPhone,Es Antuna o Pablo Barrea en el 2010 #SeleccionMexicana #mexico @miseleccionmx,,,
Corbatas México JP,1661471144,False,CorbMex,,2022-11-16 20:13:42+00:00,False,es,1592974211722915840,['1592974211722915840'],Twitter Web App,"42 | Travesañooooooo 
antuna hace un buen disparo pero el travesaño impide la anotacion tricolor 
#SeleccionMexicana 0 - 0 #Suecia 
#Qatar2022",,,
Gol_al_90,1531724817929469954,False,futbolgolal90,,2022-11-16 20:12:55+00:00,False,es,1592974012983914496,['1592974012983914496'],Twitter Media Studio,"¡Es un baile! 😰

Suecia se aproxima con peligro al arco de Ochoa.

#MásAcciónMásDiversión

@calientesports te presenta las mejores jugadas mientras apuestas y ganas  https://t.co/UvZD9h2QI6 en #SelecciónMexicana

#MéxicovsSuecia
#SeamosHéroes

🔴 EN VIVO: https://t.co/9skygrX9NR https://t.co/OwhPhaBCXX",,,
Jaime Guevara.,571903598,False,cucebrio1,"Guadalajara, Jalisco",2022-11-16 20:12:33+00:00,False,es,1592973919493185537,['1592973919493185537'],Twitter for iPhone,"Me sorprenderia si no meten a Gerardo Arteaga por Gallardo. #SeleccionMexicana
#Mexico #Qatar2022",,,
PatyCantu_CCabello,875398099832893440,False,Faby_Cabello97,México,2022-11-16 20:11:22+00:00,False,es,1592973624340021248,['1592973624340021248'],Twitter for iPhone,"Se va meter Raul, Johan, Lozano, y Romo en segundo tiempo. #SeleccionMexicana
#Mexico #Qatar2022",,,
