name,user_id,verified,username,location,created_at,possibly_sensitive,lang,tweet_id,edit_history_tweet_ids,source,text,type
Gesam,194311904,False,gesamlambesis,"El Mante, Tamaulipas",2022-11-21 15:16:56+00:00,False,qme,1594711464882872322,['1594711464882872322'],Twitter for Android,@miseleccionmx https://t.co/hxsEM6Tyn4,replied_to
CC♥️⚽✈️🛫🏝️⛱️🗺️,929071423,False,jomicorona,,2022-11-21 15:16:11+00:00,False,en,1594711278458703876,['1594711278458703876'],Twitter for iPhone,@nocrad @miseleccionmx 🥹❤️ we’ll lose in style,replied_to
Ernesto Figueroa,793023812,False,Ernesto_Mex94,,2022-11-21 15:15:36+00:00,False,qme,1594711129141698560,['1594711129141698560'],Twitter for Android,@WorldCupHQ @yosoy8a @miseleccionmx https://t.co/9hGa8YTZRQ,replied_to
eduardoreyes,142111938,False,eduardoreyez,mexico d.f,2022-11-21 15:15:30+00:00,False,es,1594711107289112576,['1594711107289112576'],Twitter for iPhone,"@miseleccionmx Siempre existieron, antes de los mundiales, críticas a los entrenadores por el armado de las listas de jugadores. Qatar no es la excepción. Con Brasil, España, Mexico, Argentina y Francia ocurre ahora, pero es en todos. La tolerancia y apoyo al plantel elegido, es lo importante.",replied_to
Carlos Morado,170074414,False,cmorado,México DF,2022-11-21 15:15:23+00:00,False,es,1594711075572047873,['1594711075572047873'],Twitter for Android,"@MTYawewe @fifaworldcup_es @Rayados @miseleccionmx Hablamos de MDC que parte no entendiste 🐧🐧😁😁😁

Por eso los tachan descerebrados 😞😞",replied_to
Derek Carb,1002253834998120448,False,Mi66yStardust,RGV,2022-11-21 15:15:12+00:00,False,es,1594711029564723200,['1594711029564723200'],Twitter for iPhone,Que hermoso video 😭 https://t.co/oilOcvuWrX,quoted
Santana Navarro Molina Aispuro Quintero Zambada,1587275259215896576,False,SantanaElbebe,,2022-11-21 15:15:00+00:00,False,es,1594710979299844096,['1594710979299844096'],TweetDeck,"🇲🇽| Esto es simplemente, maravilloso 🙏🏻

https://t.co/VDWxGshoLI",
Aries...,1324192133356683265,False,Natural22583155,,2022-11-21 15:14:53+00:00,False,en,1594710948991963138,['1594710948991963138'],Twitter for iPhone,@nolongercowgirl @miseleccionmx Fine with me 😊,replied_to
juano01,2172434479,False,septienj,,2022-11-21 15:14:52+00:00,False,es,1594710945279971335,['1594710945279971335'],Twitter for Android,"@miseleccionmx @Raul_Jimenez9 @yosoy8a Ya dejen descansar en paz a este par de ridículos.
@yosoy8a  y @Raul_Jimenez9",replied_to
Christ BENARD,1594234456025567233,False,christben365,United Kingdom,2022-11-21 15:14:49+00:00,False,es,1594710933787783171,['1594710933787783171'],Twitter for Android,"@SarroyoSi @GobiernoMX @miseleccionmx USA 94, la de Mejia Baron, la mejor de la historia.",replied_to
The request,1169826745190535175,False,Fahg4rd4xh0,,2022-11-21 15:14:49+00:00,False,es,1594710933254782976,['1594710933254782976'],Twitter for Android,"@fifaworldcup_es @CruzAzul @CharlyRdz @AntunaUriel @miseleccionmx Son un gran trozo de mierda, saludos",replied_to
Antonio Rivera,1093685613000355841,False,Antonio07655441,,2022-11-21 15:14:28+00:00,False,es,1594710847070281729,['1594710847070281729'],Twitter for Android,@fifaworldcup_es @CruzAzul @CharlyRdz @AntunaUriel @miseleccionmx Antuna es un muertazo,replied_to
GdB,1540361187233243136,False,Gdbrix,,2022-11-21 15:14:17+00:00,False,es,1594710797841825792,['1594710797841825792'],Twitter for Android,"@Javier_Alarcon_ La suerte de Irán contra Inglaterra, será la misma suerte de @miseleccionmx  el sábado ante @Argentina",replied_to
Ching-Θn™,113541452,False,Chofer_de_micro,Camp Crystal Lake,2022-11-21 15:14:05+00:00,False,es,1594710748110151680,['1594710748110151680'],Twitter for iPhone,@CrudoyCursi @miseleccionmx Apoyo,replied_to
rz,2604578540,False,RafaZarG,"Cerca De Aqui, Lejos de Alla..",2022-11-21 15:14:02+00:00,False,es,1594710737209143301,['1594710737209143301'],Twitter for iPhone,Estaba leyendo una noticia ayer mientras miraba la nfl que santi gimenez remplazaria a raul jimenez mas vale que sea verdad #miseleccionmx yose que con santi no es que lleguen al quinto partido pero da mejor espectativas que el lobooo #FIFAWorldCup #Qatar2022,
Experto en botánica 🌱🌳,222590243,False,vences_sergio,,2022-11-21 15:14:02+00:00,False,qam,1594710736781066240,['1594710736781066240'],Twitter for Android,@alebrixesnft @miseleccionmx :(,replied_to
Martín el Cruzazulino,2438755512,False,Megaman72,"Juarez, Nuevo León",2022-11-21 15:14:00+00:00,False,es,1594710728078131200,['1594710728078131200'],Twitter for Android,@miseleccionmx @yosoy8a Años y años de fracasos y aún así televisa no entiende que no funciona llevar a sus consentidos 👎🏽👎🏽,replied_to
Mini Lic,1067342622866366469,False,Lalitopu1,"Camerino Z. Mendoza, Veracruz ",2022-11-21 15:13:59+00:00,False,en,1594710723396976640,['1594710723396976640'],Twitter for iPhone,hijo de la verga is this a joke am i in the twilight zone @elonmusk @DFB_Team_EN @miseleccionmx they are cowards @FIFAWorldCup,
R.Tovar G. ⚡,3182155046,False,TovarZinder357,"Puebla, México",2022-11-21 15:13:43+00:00,False,es,1594710657160851456,['1594710657160851456'],Twitter for Android,@Faitelson_ESPN Y @miseleccionmx solo en la liga Argentina,replied_to
@ProfeGuty OJO: CORREO @cs_BINANCE ES INTRUSO,479238754,False,cz_binance_PD9_,Desde un lugar de México. ,2022-11-21 15:13:31+00:00,False,en,1594710606170537986,['1594710606170537986'],Twitter for iPhone,@nocrad @miseleccionmx ACTUALLY they’re not wearing them so no they’re NOT GOING TO LOSE IN THEM THEYRE GOING TO LOSE IN THE GREEN ONES,replied_to
Elfi faz ⭐️⭐️⭐️,1907828281,False,Rksillas,Ciudad de la Furia,2022-11-21 15:13:30+00:00,False,qme,1594710600630013953,['1594710600630013953'],Twitter for Android,@miseleccionmx @yosoy8a https://t.co/d8mXVQ0vQK,replied_to
Φίλιππος,252326559,False,FelipeLeon13,"Amealco de Bonfil, Querétaro Arteaga",2022-11-21 15:13:01+00:00,False,en,1594710479720562689,['1594710479720562689'],Twitter for iPhone,"@nolongercowgirl @miseleccionmx these jerseys are sick, too bad they have to lose in them",replied_to
JVC,211683884,False,jeuriel_21,,2022-11-21 15:12:49+00:00,False,es,1594710429716340740,['1594710429716340740'],Twitter for Android,@miseleccionmx Que chasm martino,replied_to
JOAQUIN,2324381761,False,ELQUINECG_6,"Zamora, Michoacán",2022-11-21 15:12:29+00:00,False,es,1594710345725132800,['1594710345725132800'],Twitter for Android,@Faitelson_ESPN Te hablan @FMF @miseleccionmx https://t.co/fGiq3oQtwo,replied_to
Francisco Ugalde,1466546039142469636,False,Francis_Ugad,,2022-11-21 15:12:29+00:00,False,es,1594710344760700929,['1594710344760700929'],Twitter for Android,@RaulOrvananos @miseleccionmx Otro  porrista de la coladera !!!,replied_to
el martes juega messi,524789309,False,lulitalaverad,"Asuncion, Paraguay",2022-11-21 15:12:16+00:00,False,es,1594710290612060160,['1594710290612060160'],Twitter for Android,@Marisol60251411 @miseleccionmx No soy jugador pero si querés yo puedo darte semen,replied_to
Tony Naval,1563376767930630145,False,TonyNaval2,,2022-11-21 15:12:14+00:00,False,es,1594710281929752577,['1594710281929752577'],Twitter for iPhone,Mañana gana @miseleccionmx @ppzuniga,
Jorge Rd,117548560,False,kokito11,,2022-11-21 15:12:13+00:00,False,es,1594710278830260228,['1594710278830260228'],Twitter for Android,"@miseleccionmx Aún no sabe los argumentos y ya es mañana el juego, válgame Dios con este señor, tuvo 6 meses para checar al rival y aún no sabe.",replied_to
Roman,359646314,False,prz_erick,,2022-11-21 15:12:08+00:00,False,es,1594710257317519362,['1594710257317519362'],Twitter Web App,@cryptotrent27 Tan poca fe para la @miseleccionmx? 😐😛,replied_to
jen•nieblas,28738430,False,jnieblasc9,"Chicago, IL",2022-11-21 15:12:02+00:00,False,es,1594710233665851392,['1594710233665851392'],TweetDeck,"¡El último antes del debut!

@miseleccionmx ya se encuentra en el Estadio Al Khor para entrenar una última vez antes del debut contra Polonia 
#Qatar2022 https://t.co/JlTaE0mNlM",
Hakbar J.,80492767,False,HakbarCJ,,2022-11-21 15:11:29+00:00,False,qme,1594710093622546432,['1594710093622546432'],Twitter for iPhone,@miseleccionmx @Raul_Jimenez9 @yosoy8a https://t.co/oSGd6y8zuw,replied_to
DIARIO RÉCORD,27986223,True,record_mexico,México,2022-11-21 15:11:19+00:00,False,es,1594710051830509568,['1594710051830509568'],Twitter for iPhone,@record_mexico Que ya se retire @yosoy8a y @Raul_Jimenez9 no están para jugar en @miseleccionmx,replied_to
Marca de Gol,23354726,False,marcadegol,,2022-11-21 15:10:56+00:00,False,en,1594709957403762688,['1594709957403762688'],Twitter Web App,"@Bitso @miseleccionmx @Oreo__Pad $OREO

⏱Presale:24th Nov 2022

https://t.co/zhkmm7r42H
✅Buyback from time to time 
✅Stake and earn 
✅SC/HC:150/250BNB
✅Max:1 BNB
✅Tax:3%
✅KYCED &amp; AUDITED
✅HUGE partner and marketing
https://t.co/MPTiMOdFEy
#OreoPad #BSC #Relaunch #launchpad #unicrypt #9157",replied_to
Joel Romero,262379175,False,joelrg1288,"Austin, TX",2022-11-21 15:10:44+00:00,False,qme,1594709906057306114,['1594709906057306114'],Twitter for Android,@miseleccionmx @yosoy8a https://t.co/3wjDdPaHcn,replied_to
"Jessica, con J y doble S",77602729,False,jesk_21,,2022-11-21 15:10:43+00:00,False,es,1594709900172873730,['1594709900172873730'],Twitter for iPhone,Mi amado nada emocionado por el mundial porque no cree mucho en la selección!!! @miseleccionmx  VAMOS CHICOS BORREN LA MALA EXPECTATIVA QUE TENEMOS!!!,
Claude,381301479,False,SoyClaudiio,"New Jersey, USA",2022-11-21 15:10:09+00:00,False,es,1594709760321937409,['1594709760321937409'],Twitter for Android,@RaulOrvananos @miseleccionmx Selección vende espejitos,replied_to
JarvizuO,1468956598907260942,False,JarvizuO,,2022-11-21 15:09:51+00:00,False,es,1594709681607479297,['1594709681607479297'],Twitter for Android,"@Ricardo62752984 @SancadillaNorte @Rayados @miseleccionmx Y quién te dijo que yo había pues eso? Yo nadamás pregunté por Diego Reyes, lo que no es tener compresión lectora.",replied_to
A,4266310109,False,3Bogy,Cairo,2022-11-21 15:09:43+00:00,False,es,1594709651836342276,['1594709651836342276'],Twitter for Android,"Es el primer mundial sin mi abuelo, claro que estoy llorando. https://t.co/fnR42isHjN",quoted
Amado,718150362960502785,False,amadoo21,"Fort Worth, TX",2022-11-21 15:09:28+00:00,False,es,1594709585683783681,['1594709585683783681'],Twitter for iPhone,Como usar mañana mi playera de @miseleccionmx con outfit godin ? Los leo,
Christian Lopez,129311181,False,chrismendz,León Gto. Mex.,2022-11-21 15:09:23+00:00,False,es,1594709567639887879,['1594709567639887879'],Twitter for Android,@miseleccionmx Ustedes no tienen ética me provocan sentimientos feminicidas hacia las menores de aspecto físico de la primera menor que se observa en su comercial porque asocian la pensión de mi única hija biológica que guardé desde 2002 en @Citibanamex a mis secuestradoras. @FISCALIA_GobOax,replied_to
Ruben BlueData,2742478508,False,rbngcv,,2022-11-21 15:09:18+00:00,False,es,1594709543988391936,['1594709543988391936'],Twitter for Android,@miseleccionmx @Raul_Jimenez9 @yosoy8a Yo también tengo muchas ganas de sacarme la lotería pero nunca compro el billete.,replied_to
Manco de Lepanto,839613469678718976,False,hhh541112,En un lugar de la Mancha,2022-11-21 15:09:09+00:00,False,es,1594709508722417666,['1594709508722417666'],Twitter Web App,"#Qatar2022 🥳🎉⚽️ ya inició y se acerca el debut de @miseleccionmx. Mira el capítulo 1 «Polonia» de la serie «Cuatro naciones a través del fútbol», de #DiplomaciaDeportivaMX. 🇲🇽🤝🇵🇱
@DDeportivaMx 
https://t.co/LesIXevyEk",
Jorge Torres,1551372546657886214,False,JorgeTo1302,,2022-11-21 15:09:06+00:00,False,es,1594709495002927104,['1594709495002927104'],Twitter for iPhone,no me avergüencen mañana! @miseleccionmx,
Márquez Lugo,4841633515,False,queshowmen58,,2022-11-21 15:09:03+00:00,False,es,1594709480675180545,['1594709480675180545'],Twitter for Android,@26AngelSosa @miseleccionmx Deja de soñar pendejadas y sueña con tener al mejor @Club_Queretaro de la historia.,replied_to
Victor Moreno,96612856,False,VlctorMoreno,,2022-11-21 15:08:58+00:00,False,es,1594709461750480923,['1594709461750480923'],Twitter for Android,@marcadegol @Argentina @SaudiNT @miseleccionmx @pzpn_pl El grupo de la muerte,replied_to
TrokeroDisidente,1333224746532577282,False,CaritaTrokero,,2022-11-21 15:08:56+00:00,False,es,1594709450958462983,['1594709450958462983'],Twitter for Android,No maaaa.... a @miseleccionmx le va a pasar lo mismo vs argentina https://t.co/Irclz4kBMQ,quoted
El Muchacho Alegre.😎,1412795609992531972,False,eraelitodolo,,2022-11-21 15:08:30+00:00,False,qme,1594709345027112966,['1594709345027112966'],Twitter for Android,@miseleccionmx https://t.co/5dn5UjkPKn,replied_to
Antonio Gonzalez,1487097203407523844,False,Antonio38000245,"Irapuato, Guanajuato",2022-11-21 15:08:05+00:00,False,es,1594709237816500227,['1594709237816500227'],Twitter for Android,"@juanzinlepra @fifaworldcup_es @miseleccionmx Jajajajaja, y qué tiene que ver el narcotráfico con el fútbol y con Martino?
Es como si yo me ardiera por lo que dices del narco y la migración y mencionara, por ejemplo, la economía argentina.",replied_to
Adrian Manzano,1589201397970370561,False,m41121513,,2022-11-21 14:43:01+00:00,False,es,1594702930631950337,['1594702930631950337'],Twitter for Android,"@juanzinlepra @fifaworldcup_es @miseleccionmx Ojalá y ganen este mundial, porque si no va a haber mucho llanto. Ya no les va a quedar nada.",replied_to
ℰ𝓇𝒾𝒸𝓀,766321467369938944,False,eri_gonpz,"Puebla, México",2022-11-21 14:42:15+00:00,False,es,1594702738969051142,['1594702738969051142'],Twitter for iPhone,"@EmmanuelMijares @miseleccionmx @Raul_Jimenez9 @yosoy8a No mames yo creo que lo este wey fue peor, la neta si es un ejemplo jajaja",replied_to
javi f,68743401,False,massaro23,everywhere,2022-11-21 14:42:07+00:00,False,es,1594702703111770112,['1594702703111770112'],Twitter for iPhone,"No estoy llorando,”es de que” se me metió un video de la @miseleccionmx en el ojo 🥹🥹🥹 https://t.co/OEQwZwqDBl",quoted
Alejandro Ochoa,2603834798,False,AlexOchoa991,"Tapachula, Chiapas",2022-11-21 14:41:39+00:00,False,es,1594702585663033345,['1594702585663033345'],Twitter for Android,"@miseleccionmx @Raul_Jimenez9 @yosoy8a Un jugador que no está listo para jugar, que forzaron su recuperación y que está fuera de ritmo futbolístico es un jugador menos!!!
Solo es cumplir un capricho del Tata y del propio Jiménez.
Así de claro y sencillo!!! https://t.co/V0t0S3ChjY",replied_to
Khaled Reinhardt 🇲🇽,1390134302822764548,False,KhaledReinhardt,,2022-11-21 14:41:29+00:00,False,es,1594702543287984131,['1594702543287984131'],Twitter for iPhone,@miseleccionmx @Raul_Jimenez9 @yosoy8a Los todo mensos les dicen,replied_to
𝒜𝓏𝓊𝓁 ℳ𝒾𝒸𝒽ℴ𝒶𝒸𝒶𝓃,381595467,False,azulcharo,,2022-11-21 14:41:25+00:00,False,es,1594702527458865152,['1594702527458865152'],Twitter for Android,"Díganle al ""Tata"" que chingue a su madre https://t.co/ho4ZuLZYlB",quoted
Ivan Valdez,130385686,False,nitram023,,2022-11-21 14:41:09+00:00,False,es,1594702460882501633,['1594702460882501633'],Twitter for iPhone,@miseleccionmx @Raul_Jimenez9 @yosoy8a Ya parecen Chairos… puras mentiras,replied_to
El Criptofanito,286320304,False,criptofanito,Sylmar CA,2022-11-21 14:40:54+00:00,False,es,1594702398748233731,['1594702398748233731'],Twitter for iPhone,Yo con memito aunque no sepa ni decir papá ptm que hermoso que es el fútbol https://t.co/QV2l9AGn2n,quoted
Gabriel Fajar2,286848032,False,principecanek,cincinnati ohio,2022-11-21 14:40:50+00:00,False,qme,1594702382847459328,['1594702382847459328'],Twitter for Android,@miseleccionmx @yosoy8a https://t.co/kmKNDO9len,replied_to
estropeador ☠️ 🍻 🇲🇽,1261211966,False,estropeador,,2022-11-21 14:40:47+00:00,False,qme,1594702368888741888,['1594702368888741888'],Twitter for Android,@miseleccionmx https://t.co/hxXX2RhUVi,replied_to
Jorge Nieto.,137575324,False,JNF03,México,2022-11-21 14:40:29+00:00,False,es,1594702293730893824,['1594702293730893824'],Twitter,Argentina lista para debutar en Qatar 2022 https://t.co/OrTBRgra1W #Tri #MiSeleccionMX,
Gregor Gonzalez,321015549,False,GregorGonzalez,"Caracas, Venezuela",2022-11-21 14:40:00+00:00,False,es,1594702173174173698,['1594702173174173698'],Twitter for iPhone,"@miseleccionmx La herencia que la FMF está destruyendo. Hace 4, 8 y 12 años la selección, nos generaba una pasión increíble. Hoy no pasa nada si no vemos el partido. Una pena muchachos, tienen que rescatar esto.",replied_to
96Till∞,367366706,False,DrakoBeats,Far Far Away,2022-11-21 14:39:38+00:00,False,es,1594702081197498370,['1594702081197498370'],Twitter for iPhone,@miseleccionmx @Raul_Jimenez9 @yosoy8a Que vaya y chingue a toda su madre,replied_to
Furia Deportiva TUDN,1495579535441645572,False,FuriaTUDN,"Houston, TX",2022-11-21 14:39:25+00:00,False,es,1594702023555186688,['1594702023555186688'],Twitter for iPhone,@marcadegol @Argentina @SaudiNT @miseleccionmx @pzpn_pl la de mexico gana éste grupo,replied_to
Komi 3,1451751242909224960,False,Komiazul3,,2022-11-21 14:39:16+00:00,False,es,1594701987970424832,['1594701987970424832'],Twitter Web App,Ah si se pasaron con este video 😭 https://t.co/mS7LmWtn8u,quoted
El Conejo Malo,458578723,False,cefecort,"Zapopan, Jalisco",2022-11-21 14:39:15+00:00,False,es,1594701982752997381,['1594701982752997381'],Twitter for Android,"@fifaworldcup_es @rto_7 @CruzAzul @CharlyRdz @AntunaUriel @miseleccionmx Cuidenlos mucho, porque de por sí tenemos un plantel digno de la segunda división de El Salvador.",replied_to
El Universal,16676396,True,El_Universal_Mx,Centro de la Ciudad de México,2022-11-21 14:39:14+00:00,False,qme,1594701979921547264,['1594701979921547264'],Twitter for Android,@miseleccionmx https://t.co/ivnquMyRy8,replied_to
Inger Saucedo,3145714190,False,IngerSaucedo,,2022-11-21 14:38:40+00:00,False,es,1594701835494891522,['1594701835494891522'],Twitter for Android,El capitán y líder @yosoy8a 👏👏 https://t.co/IVVcxS3u7r,quoted
Your mate the butcher,1174174347872952323,False,BtButcha,,2022-11-21 14:38:38+00:00,False,es,1594701827052032000,['1594701827052032000'],Twitter Web App,"@enriquebermudez @miseleccionmx @MiCanal5 @Canal_Estrellas Hoy juega Papi USA!
Quiero que narre el ENORMEEEEEE!
Firmala firmalaaaa Landon Landon Landon GOOOOOOOOOOAL de papi USA! https://t.co/8Zo1bsMIK1",replied_to
Guti,1120507979885883392,False,guti__errez,,2022-11-21 14:38:16+00:00,False,es,1594701735813173253,['1594701735813173253'],Twitter for iPhone,@miseleccionmx @Raul_Jimenez9 @yosoy8a Yo también tengo MUCHAS ganas de estar ahí y no por eso TENGO que estar ahí… o si…? 🤦‍♂️🤦‍♂️🤦‍♂️,replied_to
….,1526325691322494977,False,_aguilareal_26,,2022-11-21 14:38:04+00:00,False,es,1594701683413684224,['1594701683413684224'],Twitter Web App,@9aiio @fifaworldcup_es @miseleccionmx ustedes solo piensan en vender droga destruyendo un pais o en cruzar un muro sin ser acribillados,replied_to
Ibrahim al Bar,1592904685077364736,False,farid_ibrahim1,Gran Casablanca,2022-11-21 14:37:44+00:00,False,es,1594701602681651200,['1594701602681651200'],Twitter for iPhone,@mihu23 @miseleccionmx @XM1Huerta EPD tú señor padre. Disfruta este viaje y apoya con todo.,replied_to
Jorge Revilla Torres,873152792248111104,False,Jrevilla22,"Álvaro Obregón, Distrito Feder",2022-11-21 14:37:35+00:00,False,es,1594701561917149184,['1594701561917149184'],Twitter Web App,@RafaelVinas @enriquebermudez @miseleccionmx @MiCanal5 @Canal_Estrellas @gpena56 Y la de ORVA? @RaulOrvananos cuando???,replied_to
kate Alex,219650904,False,katealex84,China,2022-11-21 14:37:34+00:00,False,art,1594701560143028225,['1594701560143028225'],Twitter for Android,😭😭😭 https://t.co/TdG5zsVosO,quoted
hanzer  sosa,124211806,False,hanzersosa,"Cancun Q, Roo",2022-11-21 14:37:26+00:00,False,es,1594701523673661443,['1594701523673661443'],Twitter Web App,"🇲🇽vs🇮🇩
Mañana debuta @miseleccionmx  en #Qatar2022 ante Polonia y @lewy_official será uno de los hombres a seguir. 

Aquí la previa. 👇 https://t.co/uz3IMgWLn1",
| (O_o) ٱلسَّلَامُ عَلَيْكُمْ‎ | STAY GRATEFUL,1241429064,False,Nothingbetween1,United States,2022-11-21 14:37:05+00:00,False,es,1594701439682908160,['1594701439682908160'],Twitter for Android,@miseleccionmx @Raul_Jimenez9 @yosoy8a Yo tmb tengo muchas ganas de jugar un mundial 🤭 ya con eso se arma?,replied_to
Edgar Mendoza,920478536116211712,False,tecomendozareal,Xochimilco ,2022-11-21 14:36:59+00:00,False,es,1594701410964279300,['1594701410964279300'],Twitter for Android,"@tntsportsmex @miseleccionmx Vamos Tata a por el 5o partido, claro que si 💚🤍❤️",replied_to
Smash 💀,1483753537,False,All_Mighth,DF,2022-11-21 14:36:58+00:00,False,es,1594701409659879427,['1594701409659879427'],Twitter for Android,@miseleccionmx Y si se apendejan nos ganan mañana igualito que el miércoles,replied_to
Alexis Jasso,2557976160,False,jassoB57,"Nuevo León, México",2022-11-21 14:36:34+00:00,False,pt,1594701307742486530,['1594701307742486530'],Twitter Web App,@miseleccionmx @yosoy8a Ajá si,replied_to
MARCA Claro,1931581532,True,MarcaClaro,,2022-11-21 14:36:02+00:00,False,es,1594701171742187521,['1594701171742187521'],Twitter for Android,"@miseleccionmx @Raul_Jimenez9 @yosoy8a Ah! Entonces es por lastima que está. La rehabilitación &amp; la motivación que necesita ese ""jugador"" no la encontrará en la selección, sí no acepta que está MAL ya desde ahí está el problema. Para apapachos &amp; buenos deseos está su familia, aquí se supone que es un trabajo.",replied_to
Hugo Sánchez,1551057470101065728,False,hugosanchez__9,México,2022-11-21 14:35:39+00:00,False,es,1594701077265498115,['1594701077265498115'],Twitter for Android,Evidencia de porqué casi todos los mexicanos creyeron que había un virus mortal que iba a acabar con la humanidad y necesitabas vacunarte. https://t.co/aUwNnAg67Y,quoted
JOAQUIN MARTINEZ,2411879084,False,pumaaramburo,,2022-11-21 14:35:37+00:00,False,es,1594701066465165315,['1594701066465165315'],Twitter for iPhone,"@miseleccionmx @Raul_Jimenez9 @yosoy8a par de pendejos, tuvieron su momento, hoy por hoy no están para el mundial, pero quieren cagarla en grande.",replied_to
Petocho,108357959,False,petocho8509,Estadio Olimpico Universitario,2022-11-21 14:35:29+00:00,False,es,1594701033212633093,['1594701033212633093'],Twitter for Android,@miseleccionmx @Raul_Jimenez9 @yosoy8a Q flojera de equipo https://t.co/36ZuTJp3l3,replied_to
Comité Alcaldía MH,1065006393097363462,False,MHComitePolanco,México,2022-11-21 14:35:28+00:00,False,ar,1594701032185286656,['1594701032185286656'],Twitter for iPhone,@Hend_Qamara  انا ولى لى 😅🥹 https://t.co/nQa79dT4KA,quoted
Adrian Kim Benítez,95757060,False,adrikim,Mexico,2022-11-21 14:34:47+00:00,False,es,1594700859371565062,['1594700859371565062'],Twitter for iPhone,"@McMantiko01 @miseleccionmx @HHerreramex Habemos muchos decepcionados con la selección, pero ya no hay más que esperar los partidos",replied_to
Pepe Dh,30953482,False,pepedh,,2022-11-21 14:34:39+00:00,False,pt,1594700826668417024,['1594700826668417024'],Twitter Web App,@miseleccionmx @Raul_Jimenez9 @yosoy8a Asco,replied_to
Enrique Villanueva,2183333772,False,Quique7Villa,,2022-11-21 14:34:33+00:00,False,es,1594700798763667458,['1594700798763667458'],Twitter for Android,@miseleccionmx @Raul_Jimenez9 @yosoy8a Para de muertos,replied_to
Leo Méndez Rivero,1590153480928432128,False,chilangotoxico,,2022-11-21 14:34:30+00:00,False,es,1594700789393637383,['1594700789393637383'],Twitter for iPhone,@tntsportsmex @miseleccionmx Leo en los comentarios que mucha raza toma Hatorade de naranja..🧐,replied_to
Alejandro,544457002,False,Alejandromv_27,"León,gto",2022-11-21 14:34:25+00:00,False,es,1594700766383570946,['1594700766383570946'],Twitter for Android,@NacionMemesNFL La próxima semana @miseleccionmx,replied_to
Carlo Velaᅠᅠᅠᅠᅠᅠ,1962969487,False,CarloVelamx,"DESDE EL MISMISIMO, MEXICO",2022-11-21 14:34:22+00:00,False,en,1594700753444429825,['1594700753444429825'],Twitter for iPhone,i wasted my joints on this game #FIFAWorldCup2022 i was so excited now i wanna throw up wait till @miseleccionmx &amp; @DFB_Team_EN play,
Mario,1351211675639291905,False,Mario51550375,,2022-11-21 14:34:20+00:00,False,es,1594700745688825857,['1594700745688825857'],Twitter Web App,"@RicardoAnayaC Excelente video/propuesta, totalmente de acuerdo, UN MÉXICO DIVIDIDO NO VA A NINGÚN LADO, el problema es que tenemos a un autócrata, enfermo y resentido en el poder y por su modo de actuar no creo que cambie, es su esencia. Apoyo total a la @MiSeleccionMx__  abrazo, cuídate DTB.",replied_to
منار,1141130575,False,manar_kreet,North Africa ,2022-11-21 14:34:01+00:00,False,es,1594700667695898624,['1594700667695898624'],Twitter for iPhone,@miseleccionmx @Raul_Jimenez9 @yosoy8a Y quien es el maldito coladera para opinar del bebote?,replied_to
Eduardo Solis,59961244,False,lalo715,"Dallas, TX",2022-11-21 14:33:22+00:00,False,es,1594700503157731330,['1594700503157731330'],Twitter for Android,@miseleccionmx @Raul_Jimenez9 @yosoy8a Buenas noticias Raúl ya no usa pañal ya puede ir al baño aun lo tiene que limpiar pero ya dejo el pañal,replied_to
Guty,153929394,False,agusgutyprz,,2022-11-21 14:33:16+00:00,False,es,1594700476012167168,['1594700476012167168'],Twitter for Android,"@miseleccionmx Que chingue a su madre el tata cuino, Los dirigentes de la federación mexicana, Los jugadores que no tienen los huevos de hacerse a un lado por troncos y viejos, deberían de ser investigados por corrupción todos alv!",replied_to
Cristopher Nuñez Ramírez,1492693000547414019,False,crisnr1995,,2022-11-21 14:33:11+00:00,False,qme,1594700455799652354,['1594700455799652354'],Twitter for Android,@miseleccionmx @yosoy8a https://t.co/Wk7uq45jAn,replied_to
Paolo Alexander,1417577968864432130,False,JPaoloAlexander,,2022-11-21 14:32:45+00:00,False,es,1594700347888762880,['1594700347888762880'],Twitter for Android,"""Lo he visto muy bien"" 🤣🤣🤣 https://t.co/A439ITXBaK",quoted
Carlos Paz,3017727092,False,carlos195ame,CDMX🇲🇽,2022-11-21 14:32:09+00:00,False,es,1594700197589827586,['1594700197589827586'],Twitter Web App,"Terminó la conferencia de prensa de @miseleccionmx con @yosoy8a y Gerardo Martino... El arquero dijo que ""Veo a Raúl (Jiménez) con unas ganas, hambre, ambición, deseo de jugar, querer estar en la cancha y aportar al equipo, enorme..."" Es injusta la prensa con él...",
Carlos Alberto Fdez,285547889,False,CAFERNANDEZR,México,2022-11-21 14:31:59+00:00,False,es,1594700153260220416,['1594700153260220416'],Twitter for Android,@miseleccionmx @Raul_Jimenez9 @yosoy8a Que estupidez... A fuerza hacerle creer a la afición lo que NO es Raúl Jiménez.,replied_to
starpunk,1307487095284527105,False,satalionelmensi,"Chicago, IL",2022-11-21 14:31:08+00:00,False,es,1594699940676374528,['1594699940676374528'],Twitter,Cuatro precedentes y un mal recuerdo Mundial para México https://t.co/tzIeLsTXL3 #Tri #MiSeleccionMX,
Beto Gil,67887775,False,Tumbapato,Infierno Verde (Tabasco),2022-11-21 14:30:29+00:00,False,es,1594699775097688064,['1594699775097688064'],Twitter for iPhone,@miseleccionmx @Raul_Jimenez9 @yosoy8a Lleven mejor a @Santigim9 él puede aportar más.,replied_to
